NAME,ROW,COL,RAD,SET
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3072.png,105,53,22,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3073.png,158,49,82,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3074.png,161,30,84,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3075.png,25,155,79,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3076.png,182,128,50,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3077.png,85,71,87,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3078.png,140,12,97,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3079.png,175,190,57,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3080.png,134,158,84,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3081.png,195,32,94,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3082.png,188,9,93,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3083.png,124,147,97,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3084.png,189,148,20,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3085.png,6,76,38,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3086.png,190,146,75,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3087.png,74,115,45,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3088.png,152,97,78,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3089.png,170,61,33,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3090.png,157,149,26,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3091.png,168,63,85,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3092.png,44,127,15,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3093.png,2,52,93,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3094.png,8,138,22,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3095.png,52,82,92,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3096.png,162,152,88,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3097.png,65,117,55,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3098.png,185,83,17,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3099.png,24,155,68,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3100.png,34,149,60,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3101.png,147,49,85,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3102.png,30,32,77,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3103.png,168,51,61,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3104.png,131,4,73,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3105.png,195,15,97,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3106.png,119,188,86,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3107.png,119,106,77,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3108.png,53,60,12,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3109.png,137,92,24,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3110.png,12,164,51,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3111.png,140,141,80,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3112.png,32,171,59,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3113.png,25,70,34,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3114.png,68,93,16,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3115.png,63,163,56,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3116.png,139,148,79,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3117.png,53,120,32,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3118.png,65,83,18,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3119.png,123,129,21,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3120.png,90,33,99,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3121.png,13,4,84,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3122.png,79,70,42,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3123.png,173,125,76,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3124.png,35,146,22,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3125.png,54,118,19,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3126.png,68,16,78,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3127.png,154,112,20,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3128.png,124,9,40,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3129.png,71,171,61,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3130.png,33,67,84,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3131.png,83,41,81,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3132.png,188,17,26,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3133.png,196,45,47,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3134.png,115,84,25,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3135.png,101,157,98,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3136.png,20,25,51,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3137.png,53,100,43,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3138.png,172,88,76,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3139.png,123,57,29,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3140.png,117,114,70,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3141.png,136,179,96,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3142.png,91,99,60,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3143.png,62,161,45,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3144.png,28,139,26,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3145.png,176,47,37,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3146.png,27,85,12,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3147.png,143,14,39,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3148.png,34,179,98,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3149.png,162,188,85,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3150.png,79,20,87,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3151.png,135,178,56,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3152.png,101,164,55,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3153.png,117,147,44,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3154.png,123,72,66,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3155.png,62,73,50,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3156.png,112,137,22,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3157.png,9,127,21,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3158.png,73,66,93,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3159.png,8,21,55,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3160.png,37,23,38,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3161.png,112,3,18,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3162.png,180,57,12,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3163.png,64,88,17,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3164.png,176,132,75,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3165.png,8,16,83,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3166.png,158,54,19,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3167.png,7,53,49,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3168.png,50,97,31,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3169.png,140,84,43,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3170.png,32,196,90,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3171.png,174,198,86,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3172.png,1,13,89,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3173.png,113,16,25,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3174.png,163,58,95,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3175.png,193,185,14,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3176.png,123,65,40,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3177.png,74,165,74,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3178.png,125,9,74,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3179.png,58,50,68,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3180.png,199,21,93,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3181.png,73,29,58,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3182.png,64,8,19,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3183.png,66,98,47,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3184.png,175,199,94,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3185.png,15,85,76,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3186.png,177,68,24,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3187.png,134,183,53,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3188.png,178,56,19,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3189.png,79,102,72,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3190.png,53,79,64,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3191.png,39,9,92,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3192.png,16,124,17,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3193.png,20,163,91,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3194.png,150,65,89,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3195.png,61,23,23,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3196.png,100,116,81,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3197.png,160,1,71,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3198.png,129,15,79,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3199.png,187,109,59,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3200.png,77,81,24,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3201.png,140,196,16,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3202.png,46,91,30,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3203.png,153,0,47,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3204.png,78,172,98,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3205.png,136,172,82,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3206.png,22,176,72,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3207.png,48,125,65,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3208.png,153,4,72,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3209.png,127,39,83,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3210.png,33,139,70,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3211.png,14,77,53,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3212.png,103,65,68,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3213.png,33,162,78,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3214.png,63,188,35,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3215.png,139,159,43,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3216.png,19,150,68,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3217.png,97,94,51,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3218.png,159,29,33,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3219.png,157,106,11,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3220.png,193,154,13,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3221.png,192,53,93,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3222.png,176,156,21,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3223.png,129,115,47,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3224.png,20,79,92,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3225.png,148,176,42,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3226.png,188,185,82,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3227.png,21,41,26,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3228.png,70,64,63,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3229.png,73,41,41,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3230.png,11,77,38,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3231.png,69,187,44,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3232.png,89,134,35,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3233.png,5,76,92,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3234.png,18,70,89,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3235.png,186,127,27,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3236.png,195,192,75,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3237.png,129,120,94,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3238.png,198,196,18,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3239.png,188,103,37,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3240.png,97,41,44,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3241.png,44,51,66,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3242.png,95,23,50,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3243.png,195,109,74,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3244.png,134,97,44,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3245.png,150,75,60,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3246.png,81,194,45,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3247.png,163,41,11,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3248.png,84,173,72,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3249.png,130,111,19,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3250.png,148,196,73,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3251.png,117,62,79,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3252.png,173,66,49,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3253.png,167,107,42,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3254.png,100,10,56,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3255.png,61,105,97,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3256.png,193,69,49,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3257.png,71,138,45,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3258.png,139,50,81,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3259.png,6,122,14,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3260.png,143,40,26,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3261.png,107,113,24,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3262.png,14,1,68,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3263.png,105,110,56,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3264.png,39,0,90,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3265.png,13,54,25,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3266.png,164,110,14,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3267.png,59,98,57,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3268.png,111,46,29,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3269.png,78,76,72,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3270.png,186,19,14,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3271.png,118,28,38,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3272.png,107,112,86,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3273.png,110,168,37,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3274.png,133,127,74,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3275.png,145,69,82,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3276.png,125,75,35,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3277.png,63,23,26,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3278.png,40,117,77,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3279.png,154,27,78,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3280.png,183,42,31,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3281.png,85,90,60,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3282.png,44,23,27,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3283.png,8,27,69,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3284.png,187,123,95,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3285.png,133,35,23,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3286.png,128,40,82,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3287.png,154,90,92,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3288.png,187,147,13,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3289.png,93,121,49,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3290.png,40,160,58,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3291.png,182,192,28,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3292.png,144,85,26,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3293.png,124,132,34,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3294.png,71,95,10,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3295.png,118,152,65,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3296.png,164,161,46,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3297.png,94,63,24,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3298.png,18,134,81,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3299.png,34,26,58,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3300.png,15,67,55,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3301.png,63,15,51,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3302.png,14,25,92,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3303.png,115,153,37,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3304.png,130,81,32,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3305.png,186,99,58,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3306.png,4,62,81,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3307.png,165,73,82,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3308.png,176,4,62,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3309.png,36,163,34,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3310.png,17,19,65,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3311.png,181,180,52,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3312.png,98,115,50,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3313.png,21,9,89,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3314.png,79,94,12,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3315.png,38,135,90,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3316.png,66,28,73,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3317.png,152,124,64,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3318.png,92,68,31,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3319.png,17,151,43,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3320.png,144,125,79,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3321.png,190,22,16,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3322.png,32,106,37,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3323.png,83,31,81,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3324.png,108,162,98,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/3325.png,154,74,66,train
