NAME,ROW,COL,RAD
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/263.npy,120,152,55
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/264.npy,93,167,86
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/265.npy,89,187,62
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/266.npy,74,46,36
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/267.npy,166,24,77
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/268.npy,51,137,66
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/269.npy,98,45,42
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/270.npy,9,24,18
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/271.npy,134,66,25
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/272.npy,158,65,51
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/273.npy,20,127,41
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/274.npy,88,88,99
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/275.npy,100,171,10
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/276.npy,133,66,36
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/277.npy,117,163,82
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/278.npy,120,198,22
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/279.npy,46,57,68
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/280.npy,183,51,47
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/281.npy,105,126,40
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/282.npy,173,70,34
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/283.npy,51,29,30
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/284.npy,156,45,50
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/285.npy,69,35,72
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/286.npy,149,40,49
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/287.npy,7,86,20
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/288.npy,125,34,72
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/289.npy,60,101,11
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/290.npy,17,13,99
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/291.npy,109,128,93
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/292.npy,129,68,41
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/293.npy,48,19,54
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/294.npy,78,18,91
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/295.npy,23,102,21
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/296.npy,179,159,23
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/297.npy,132,172,94
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/298.npy,99,34,93
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/299.npy,101,61,47
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/300.npy,25,135,93
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/301.npy,157,103,64
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/302.npy,58,161,20
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/303.npy,129,158,55
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/304.npy,122,113,39
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/305.npy,82,55,90
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/306.npy,119,188,54
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/307.npy,8,104,99
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/308.npy,53,75,71
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/309.npy,195,141,24
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/310.npy,87,109,25
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/311.npy,68,70,72
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/312.npy,47,71,89
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/313.npy,47,158,57
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/314.npy,67,129,74
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/315.npy,154,191,55
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/316.npy,184,196,20
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/317.npy,11,51,55
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/318.npy,127,103,92
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/319.npy,73,96,11
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/320.npy,2,8,77
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/321.npy,111,131,52
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/322.npy,43,179,69
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/323.npy,129,182,92
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/324.npy,157,24,79
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/325.npy,16,34,93
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/326.npy,151,103,33
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/327.npy,130,50,21
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/328.npy,157,96,35
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/329.npy,33,21,11
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/330.npy,63,96,38
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/331.npy,172,105,66
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/332.npy,69,67,93
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/333.npy,187,18,46
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/334.npy,47,65,76
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/335.npy,175,77,75
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/336.npy,128,172,25
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/337.npy,77,1,33
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/338.npy,96,26,13
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/339.npy,115,23,33
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/340.npy,147,42,61
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/341.npy,148,121,57
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/342.npy,168,137,75
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/343.npy,30,35,73
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/344.npy,12,128,46
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/345.npy,71,153,86
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/346.npy,175,159,88
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/347.npy,186,128,67
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/348.npy,187,161,41
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/349.npy,71,47,26
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/350.npy,40,62,26
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/351.npy,154,106,12
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/352.npy,65,94,27
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/353.npy,29,154,61
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/354.npy,160,35,71
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/355.npy,181,151,78
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/356.npy,171,192,98
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/357.npy,14,69,26
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/358.npy,85,48,31
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/359.npy,129,74,94
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/360.npy,152,163,32
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/361.npy,85,4,90
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/362.npy,154,148,95
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/363.npy,173,18,83
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/364.npy,69,69,35
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/365.npy,152,50,95
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/366.npy,177,104,78
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/367.npy,54,125,53
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/368.npy,122,156,55
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/369.npy,27,180,28
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/370.npy,112,182,61
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/371.npy,127,111,14
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/372.npy,81,165,88
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/373.npy,50,83,56
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/374.npy,147,183,18
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/375.npy,190,62,88
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/376.npy,50,33,80
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/377.npy,8,5,68
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/378.npy,70,31,32
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/379.npy,175,58,88
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/380.npy,31,94,55
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/381.npy,9,188,33
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/382.npy,9,62,94
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/383.npy,126,138,53
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/384.npy,49,183,94
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/385.npy,165,186,22
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/386.npy,23,146,16
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/387.npy,101,175,22
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/388.npy,38,50,44
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/389.npy,148,15,11
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/390.npy,87,187,75
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/391.npy,50,76,80
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/392.npy,131,67,81
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/393.npy,30,53,93
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/394.npy,147,57,11
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/395.npy,27,120,19
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/396.npy,40,114,83
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/397.npy,100,140,58
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/398.npy,137,178,27
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/399.npy,73,163,28
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/400.npy,192,35,95
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/401.npy,142,13,94
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/402.npy,84,194,50
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/403.npy,7,17,33
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/404.npy,73,64,14
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/405.npy,173,99,39
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/406.npy,168,0,90
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/407.npy,133,124,63
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/408.npy,7,103,73
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/409.npy,126,88,15
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/410.npy,64,124,20
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/411.npy,15,141,86
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/412.npy,190,162,26
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/413.npy,21,197,86
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/414.npy,109,24,38
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/415.npy,92,97,60
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/416.npy,27,182,65
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/417.npy,64,158,81
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/418.npy,76,176,13
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/419.npy,9,120,50
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/420.npy,88,91,34
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/421.npy,141,35,53
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/422.npy,182,149,26
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/423.npy,193,62,86
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/424.npy,8,144,84
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/425.npy,8,148,53
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/426.npy,42,85,41
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/427.npy,81,162,34
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/428.npy,97,103,56
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/429.npy,58,95,11
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/430.npy,137,98,55
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/431.npy,157,11,10
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/432.npy,118,148,94
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/433.npy,52,121,26
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/434.npy,87,66,71
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/435.npy,59,78,11
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/436.npy,83,128,66
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/437.npy,35,29,91
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/438.npy,33,193,83
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/439.npy,0,199,54
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/440.npy,94,1,87
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/441.npy,87,192,35
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/442.npy,165,195,83
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/443.npy,60,48,66
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/444.npy,170,198,93
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/445.npy,121,69,47
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/446.npy,160,90,11
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/447.npy,131,125,46
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/448.npy,120,86,25
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/449.npy,185,199,93
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/450.npy,133,155,42
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/451.npy,152,32,43
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/452.npy,83,186,50
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/453.npy,105,41,82
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/454.npy,181,64,37
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/455.npy,181,78,86
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/456.npy,196,95,58
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/457.npy,46,169,19
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/458.npy,7,94,80
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/459.npy,80,59,40
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/460.npy,66,109,21
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/461.npy,114,36,22
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/462.npy,179,184,49
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/463.npy,76,142,65
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/464.npy,65,49,86
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/465.npy,23,185,15
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/466.npy,68,123,28
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/467.npy,116,192,12
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/468.npy,80,34,76
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/469.npy,49,97,51
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/470.npy,147,55,35
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/471.npy,114,9,30
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/472.npy,61,40,42
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/473.npy,183,116,92
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/474.npy,122,128,20
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/475.npy,48,154,76
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/476.npy,71,139,82
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/477.npy,43,28,38
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/478.npy,185,156,80
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/479.npy,197,98,37
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/480.npy,74,172,70
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/481.npy,149,54,81
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/482.npy,135,103,29
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/483.npy,71,86,99
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/484.npy,53,86,83
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/485.npy,155,158,44
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/486.npy,194,66,43
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/487.npy,172,87,62
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/488.npy,23,38,83
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/489.npy,77,87,81
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/490.npy,68,87,87
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/491.npy,77,90,52
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/492.npy,123,118,37
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/493.npy,30,50,85
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/494.npy,34,98,70
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/495.npy,195,91,35
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/496.npy,16,162,96
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/497.npy,5,1,57
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/498.npy,14,17,27
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/499.npy,123,52,38
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/500.npy,69,58,84
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/501.npy,111,32,87
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/502.npy,57,96,85
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/503.npy,148,45,46
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/504.npy,42,104,48
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/505.npy,92,184,28
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/506.npy,46,195,55
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/507.npy,17,173,33
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/508.npy,1,19,69
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/509.npy,63,142,64
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/510.npy,151,57,76
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/511.npy,31,152,69
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/512.npy,58,77,10
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/513.npy,194,66,71
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/514.npy,108,43,46
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/515.npy,79,121,76
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/516.npy,15,58,91
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/517.npy,180,131,15
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/518.npy,139,186,44
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/519.npy,46,46,39
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/520.npy,163,145,83
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/521.npy,136,116,64
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/522.npy,182,150,86
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/523.npy,102,22,93
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/524.npy,112,28,46
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/525.npy,183,24,15
